,sadness_support,joy_support,fear_support,anger_support,surprise_support,disgust_support,trust_support,anticipation_support,confusion_support,denial_support,neutral,Question_Combined
322,0,0,0,0,0,0,0,1,0,0,0,"I have been diagnosed with an arachnoid cyst on the right parieto-occipital region. Where is that exactly? So I had my MRI yesterday and that's what the results came back as.  Doc said that the cyst is on the right parieto-occipital region, which, of course, means nothing to me.  It's measurements are 3.5 x 2.1 x 2.9 cm in diameter.  So anyone who has had any experience along these lines and can help shed some light, I'd be more than appreciative!  They are in the process of setting up my appointment with the neurosurgeon sometime this week or next.  Thanks in advance for any help you can give!"
323,0,0,0,0,0,0,0,0,1,0,0,"lower abdominal pain? The past two days i had a cold. Runny nose and tiredness, no high temperature. 2 days ago, I started having lower right abdominal pain and sometimes pain close to the navel and to the right. I only feel these pains for a few minutes in a day. The day they started was the 8th day of my period. I just had a very early miscarriage (HCG was 13) my period came for the usual 8 days. Is this relevant? I am scared to death. Is it appendicis or am i ovulating??"
324,0,0,1,0,0,0,0,0,0,0,0,"Phobia of having a General Anesthetic? Hello. I have to have a general anesthetic (cry). Am so petrified, and terriffied about it all. This will be my first time, and i don't know what to expect? What will happen? And what does it feel like?    Really needs words of advice, to calm me down. Does it hurt, because i hate needles. Also my first time in hospital, so extremely nervous about that as well. Please help me. I can't stop shaking and being sick. Having nightmares about it all!! Panicking big time.   Please help me"
325,0,0,0,0,0,0,0,1,1,1,0,"Do braces increase the risk of peridonthosys? I have a supranumerary tooth and my dentist said that they'll pull it out and that I'll have to wear braces for the following 6 months.
But one of my friends who is also a dentis told me that if you wear braces after 25 years old,  there is a great chance to develop peridonthsys in the following 5 years.
Is this correct? Shoult I just have it pulled out and not wear braces to straighten the remaining ones as I'm 25 years old? Shouldn't my dentist inform me about this risk, if it was real?

Thanks"
326,0,0,0,0,0,1,0,0,0,0,0,"Could this be essential tremor? I'm a senior in high school. My hands are always shaking. They are not shaking as much when I'm not in a situation that requires fine moter skills, or when I'm not in a stressful situation, but they still shake enough for some people to notice. I have had this problem for many years, but it just recently started bothering me as people just started bringing it to my attention. Also, recently I have noticed that my head will occasionally have some random jerkey movements. Could it be ET or something else. If so, should I get checked out by a doctor or is it a little too trivial for that. It's not really really severe shaking like I've seen people with parkinson's shake, but it still causes me to spill things, etc."
327,0,0,1,0,0,0,0,0,0,0,0,"today i went to the dr. and had a glucose and thyroid test done? i am very worried i might be a diabetic... my mom was a gestational diabetic, my dad was a diabetic, and my g-ma is a diabetic who has to take insulin. 

i am a 21 year old woman who is healthy other than if i dont have food right when i feel i am hungry, i get all light headed and annoyed real easily, a real bad headache and i will feel real weak, and sometimes see light spots. i told mr dr this today and she reccommended that i take those tests, so i did. the results come back on monday, i am nervous.

what were the warning signs that you experienced when you were diognosed with diabetes? and how old were u? what is your life like now? 

i am just scared, i dont want to have this disease...."
328,0,0,0,0,0,0,0,0,0,0,1,"HELP! Sensative stomache when it comes to seafood and dairy. Any suggestions? My buddy, nice guy, about 23 years old, has a sensative stomache. When he eats seafood, he gets sick and eventually has to vomit, afterwards, he produces a lot of mucus and spits it up all over the damn place! Also, when he has dairy products, he produces a lot of mucus. He says he doesnt have any stomache irratation or discomfort (for example, pain or diarhea) except for the vomiting reaction and the mucus. Can anyone explain why this happens to him? Is there anything he can take to avoid this problem (asside from not eating seafood or dairy)? Thanks!"
329,0,0,1,0,0,0,0,0,0,0,0,Is it possible to be pregnant without testing pregnant? The last 4 months or so I've been suffering from nausea.  I'm still getting my periods although it used to last for 5 days but now only 2.  I have been experiencing breast tenderness and although I haven't gained weight I seem to have gained a few inches around my abdomen.  Over the last 4 months I've done pregnancy tests but all were negative.  The last week or so I've been experiencing fluttering movements.  Is it possible to be pregnant but not test pregnant at all?
330,0,0,0,0,0,1,0,0,0,0,0,"Is it possible to overcome an allergy to a particular food, instead of avoiding that food all the time? The conventional approach to allergies tells us to avoid all foods to which the body has an unfavourable reaction. Is it possible, instead of avoiding those foods, to gradually overcome the effects those foods have?

In my own case, I developed allergies to eggs and cheese going from childhood to adulthood. It's pretty annoying as they are useful and relatively inexpensive sources of protein compared to the cost of meat and fish."
331,0,0,1,0,0,0,0,0,0,0,0,"Infection or pregnant? My boyfriend and i have been having unprotected sex for the last five months, i've been getting my period every month(although it's very light and only lasts a few days) but lately i've been having some strange symptoms....nauseated day and night, headaches, dull cramps in lower abdomen and low back, humongous appetite, fatigue, and now i've been spotting some and my next period isn't due until the middle of July....could i be pregnant? Or could these also be signs of a hormonal imbalance or an infection?"
332,0,0,0,0,1,0,0,1,0,0,0,"Is it possible to get an STD in your throat? Would this mimic the symptoms of Strep? I'm having the worst sore throat of my life right now: huge pus-covered tonsils, fever, trouble swallowing, swollen lymph nodes in my neck. It came on really suddenly yesterday and is just getting worse.

And before you jump down my throat(please don't, cause that would really hurt right now) I went to my doctor this a.m. She prescribed penicillin, and sent a throat culture to the lab to see if it was strep.

I'm having trouble sleeping, because I'm in so much pain (tylenol is doing nothing) and I can't swallow/breath very well. 

So now, feverish, sleep deprived and obsessive (that's just my natural state, though), I'm thinking, what if I don't have strep? What if I have an STD in my throat? I've heard this is possible, but I'm not finding info about what the symptoms would be.

My question for you fine people is: has anyone here actually had an STD in their throat? Know someone who has? What were the symptoms? Please only answer if you know what you are talking about, thanks."
